GEOID,NAME,LANDAREA,WATERAREA,NIGHTPOP,POPDEN,DAYPOP,PCTDAYPOP,WORKERS_WORKING,MALE,FEMALE,MEDAGE,MALE_0_TO_5,MALE_5_TO_10,MALE_10_TO_15,MALE_15_TO_18,MALE_18_TO_20,MALE_20,MALE_21,MALE_22_TO_25,MALE_25_TO_30,MALE_30_TO_35,MALE_35_TO_40,MALE_40_TO_45,MALE_45_TO_50,MALE_50_TO_55,MALE_55_TO_60,MALE_60_TO_62,MALE_62_TO_65,MALE_65_TO_67,MALE_67_TO_70,MALE_70_TO_75,MALE_75_TO_80,MALE_80_TO_85,MALE_85_PLUS,FEMALE_0_TO_5,FEMALE_5_TO_10,FEMALE_10_TO_15,FEMALE_15_TO_18,FEMALE_18_TO_20,FEMALE_20,FEMALE_21,FEMALE_22_TO_25,FEMALE_25_TO_30,FEMALE_30_TO_35,FEMALE_35_TO_40,FEMALE_40_TO_45,FEMALE_45_TO_50,FEMALE_50_TO_55,FEMALE_55_TO_60,FEMALE_60_TO_62,FEMALE_62_TO_65,FEMALE_65_TO_67,FEMALE_67_TO_70,FEMALE_70_TO_75,FEMALE_75_TO_80,FEMALE_80_TO_85,FEMALE_85_PLUS,PCTWHITE,PCTBLACK,PCTASIAN,PCTHISPAN,PCTMINOR,PCTNOHIGH,PCTUNIVDEG,PCTBADENG,PCTPUB2WRK,TIME2WORK,WORKERS_LIVE,HHMEDINC,MEDFAMINC,PERCAPINC,PCTPOPPOV,PCTFAMPOV,PCTUNEMP,PCTHUVAC,MEDVALHOME,PCTNOVEH,PCTNOHINS,PCTB2010,PCTB2000,PCTB1990,PCTB1980,PCTB1970,PCTB1960,PCTB1950,PCTB1940,PCTBPRE
48061,"Cameron County, Texas",891.7210350009344,387.96539095934037,426120,477.8624516798053,419580,0.4961333806314296,165665,210378,215742,32.7,15370,17970,17698,11476,7136,3761,3127,10313,15074,13491,11335,13719,12394,11229,9720,3958,5655,3276,5001,7457,5342,3238,2638,14897,16008,17928,10809,6669,3580,3350,8668,13814,13025,12128,12797,13070,12658,11228,4641,6505,4220,5671,8979,7008,3935,4154,0.3541044776119403,0.0060147376325917585,0.008126818736506149,0.8929972777621328,0.6458955223880597,0.2745453838980417,0.22077634442026733,NA,0.004262361720042972,NA,172205,52601,60288,24089,0.2482613162392353,0.21251363923505426,0.0590455109863413,0.13305444047119533,136500,0.06614752262827504,0.2581824446794049,0.1640228207841983,0.21421727340476832,0.15880610474764997,0.16521897055968537,0.1449846254047182,0.05690165895327501,0.051290401367744036,0.023315526775593533,0.02124261800236725
48063,"Camp County, Texas",195.84737998786096,7.385893293714102,12798,65.3468021925708,11195,0.46659442337348395,3757,6340,6458,38.2,484,545,439,331,277,84,54,90,408,214,513,353,227,341,446,181,211,176,116,445,159,203,43,373,427,522,238,198,125,94,188,377,331,349,494,376,328,281,234,264,115,285,343,221,224,71,0.5910298484138147,0.1564306922956712,0.01351773714642913,0.27379278012189406,0.4089701515861853,0.1499579781486373,0.22247568735742587,NA,0,22.788027880278804,5360,58843,76071,31162,0.19918283963227784,0.13679808841099164,0.05680041688379364,0.17290521978021978,173100,0.0668465850114179,0.19501846468138603,0.09512362637362637,0.13255494505494506,0.1820054945054945,0.171875,0.21497252747252749,0.08619505494505494,0.07864010989010989,0.025583791208791208,0.01304945054945055
48065,"Carson County, Texas",920.234852825573,3.871293612171176,5801,6.303825574730278,6406,0.5247808634390104,3536,2874,2927,41,137,144,237,126,117,62,39,43,192,131,133,222,168,158,108,93,165,157,94,151,92,72,33,120,168,234,182,112,50,5,99,123,147,155,254,147,186,144,89,115,71,126,135,109,67,89,0.9027753835545596,0.0068953628684709535,0.0027581451473883815,0.10946388553697638,0.09722461644544045,0.06214977075904228,0.26362710137544576,NA,0,NA,2931,85231,113185,42049,0.0744177902293819,0.036036036036036036,0.011788480970023578,0.18398576512455517,143000,0.040558220671609246,0.11678832116788321,0.02099644128113879,0.06192170818505338,0.07366548042704626,0.08185053380782918,0.15088967971530248,0.100355871886121,0.19608540925266904,0.0804270462633452,0.23380782918149468
48067,"Cass County, Texas",936.9473302579008,23.357364204004035,28568,30.490507926562394,26006,0.47652728405467804,8368,13939,14629,44.4,796,956,1012,597,386,175,180,346,571,912,606,836,729,915,765,443,763,431,415,908,726,288,183,883,666,957,546,214,17,267,336,994,734,897,625,946,982,895,372,817,448,581,852,590,525,485,0.7641767012041445,0.16241949033884065,0.007350882105852702,0.054186502380285634,0.2358232987958555,0.12098448156568152,0.18908767421172284,NA,0,25.678529526789205,10930,53813,67111,29660,0.17516771376850176,0.11654713114754098,0.06388415672913117,0.1563638962338312,146400,0.060144006776789494,0.1354472984942427,0.12820696062316872,0.10062173944114915,0.13413849782033874,0.14414350032158937,0.2233974129922104,0.07718144786679054,0.09011648681483599,0.043378832273279495,0.058815121846637605
48069,"Castro County, Texas",894.4444507078797,4.8484448576595724,7344,8.210683172317548,7315,0.4990108465788935,3289,3752,3592,34.5,294,240,384,167,247,16,39,39,222,231,309,70,189,251,172,66,163,156,124,103,164,76,30,305,209,338,198,60,71,29,240,235,163,292,132,218,116,151,39,73,59,293,108,98,135,30,0.4084967320261438,0.011710239651416121,0.008986928104575163,0.6559095860566448,0.5915032679738562,0.25783348254252464,0.1859892569382274,NA,0.007233273056057866,NA,3318,56776,57917,26462,0.19190942979428413,0.18248945147679324,0.03731343283582089,0.20205026455026456,95000,0.01699129714048902,0.2215154867256637,0.05787037037037037,0.052248677248677246,0.09986772486772487,0.09623015873015874,0.11673280423280423,0.1960978835978836,0.25033068783068785,0.05588624338624339,0.07473544973544974
48071,"Chambers County, Texas",597.2123318718079,273.93538193999353,51498,86.23063733227478,50980,0.49747262827143385,22461,25831,25667,35.1,1831,1886,2273,1191,848,186,230,1281,1360,1907,1440,2322,1864,1459,1413,669,654,230,963,870,620,202,132,1585,2006,2259,1095,514,195,486,980,2015,1571,1941,2012,1524,1708,1085,332,885,602,559,1053,601,419,240,0.6802400093207503,0.0815177288438386,0.01512680104081712,0.26480640024855334,0.31975999067924965,0.1137449467107681,0.21934337865980644,NA,0,NA,22979,109804,117293,42258,0.11850836840559852,0.10146717024985473,0.07232027550581145,0.090193800496382745,329500,0.0337222125486099,0.15948014327376642,0.36035274858742145,0.2161377198077837,0.13254475365686222,0.09325658763267677,0.0823784126313566,0.04435760680149971,0.04562496699582827,0.0073929344669166185,0.017954269419654643
48073,"Cherokee County, Texas",1052.9538685121322,9.218877075878344,51886,49.27661272883406,47705,0.47900914741291883,15703,26389,25497,38.2,1735,1856,1948,1073,577,346,442,909,1800,1635,1940,1416,1594,1630,1435,804,827,601,948,1163,862,483,365,1712,1789,1779,1159,472,221,155,1034,1589,1423,1590,1626,1286,1462,1117,865,1113,625,843,1490,943,636,568,0.6508692132752573,0.12847396214778553,0.00445206799522029,0.23940947461743053,0.34913078672474274,0.18016667147264914,0.18939415784768882,NA,0,26.860379286849874,19884,61261,68910,28734,0.18156981163082106,0.1452214104666766,0.05204616026324327,0.1362276160167197,169300,0.06521858674731922,0.1993858122632818,0.13466014344748967,0.1770769011542298,0.12962523155844774,0.1794043604236926,0.12691777893886858,0.06873129720229897,0.0723412340284045,0.04194176601909467,0.06930128722747352
48075,"Childress County, Texas",696.5108054554693,17.204965814513425,6743,9.681113267999555,6576,0.49373076056761017,2359,3992,2751,35.9,120,217,92,179,47,36,87,220,506,572,395,160,324,130,243,39,58,55,89,124,195,40,64,195,244,240,77,42,84,0,93,111,93,143,302,250,89,113,15,73,36,70,261,52,82,86,0.6390330713332345,0.06732908201097434,0.0019279252558208513,0.31929408275248405,0.3609669286667655,0.20587002096436058,0.11844863731656184,NA,0,NA,2526,58654,75625,28635,0.15345509320278666,0.14421553090332806,0.005462348809988295,0.33694083694083693,125400,0.046789989118607184,0.14196949726981736,0.06240981240981241,0.11363636363636363,0.05483405483405483,0.09595959595959595,0.09776334776334776,0.1111111111111111,0.11183261183261184,0.08405483405483405,0.2683982683982684
48077,"Clay County, Texas",1088.7593776496262,27.994311942758035,10495,9.639411807093888,7420,0.41417806307563493,2013,5248,5247,47.5,239,272,325,216,116,69,44,131,273,251,331,308,298,318,385,190,285,183,237,297,152,212,116,229,246,336,175,78,46,51,167,225,298,284,266,322,327,560,90,289,244,182,324,200,218,90,0.8981419723677941,0.009909480705097666,0.00800381133873273,0.0710814673654121,0.10185802763220586,0.05531914893617021,0.22359767891682786,NA,0,28.767732373491423,5088,80114,101727,40172,0.08385542168674699,0.05454545454545454,0.01951779563719862,0.1692814255277939,171500,0.0240149218932152,0.17627835447904652,0.12279682355219833,0.09083865969397636,0.12202208018593841,0.13519271741235717,0.19407321324811155,0.0980050358318807,0.10981987216734457,0.046097230292465624,0.0811543676157273
48079,"Cochran County, Texas",775.0822899565558,0.0884436530207862,2550,3.2899732493474083,2467,0.4917281243771178,979,1322,1228,37.1,95,59,131,90,32,19,24,60,46,64,119,133,53,71,48,54,54,8,35,59,29,10,29,102,87,84,66,36,5,6,63,44,92,73,100,45,91,54,36,46,19,37,59,25,36,22,0.42705882352941177,0.049019607843137254,3.92156862745098e-4,0.6023529411764705,0.5729411764705883,0.33940917661847897,0.08233815210559396,NA,0,23.983218163869694,1062,45313,54098,22752,0.27764127764127766,0.23186119873817035,0.04808548530721282,0.27287066246056785,53200,0.05422993492407809,0.2723177723177723,0.028391167192429023,0.06782334384858044,0.08990536277602523,0.12066246056782334,0.20977917981072555,0.18138801261829654,0.2058359621451104,0.09227129337539432,0.003943217665615142
48081,"Coke County, Texas",911.6463852342173,16.34441240654397,3353,3.6779611637889156,2796,0.45470808261505935,772,1689,1664,47.4,98,82,143,95,32,0,0,16,85,97,103,79,93,83,132,66,68,49,52,136,61,76,43,53,83,115,44,9,50,0,69,58,94,94,107,66,82,58,93,100,50,105,74,98,48,114,0.8428273188189681,0.012526096033402923,0.0023859230539815092,0.21055770951386818,0.1571726811810319,0.11810064935064934,0.2297077922077922,NA,0,25.226032735775526,1329,43333,54740,30236,0.228544776119403,0.17793964620187305,0.05578800557880056,0.25652985074626866,117900,0.03638644918444166,0.11162935323383084,0.048507462686567165,0.025652985074626867,0.11753731343283583,0.20569029850746268,0.17863805970149255,0.13899253731343283,0.14832089552238806,0.06856343283582089,0.06809701492537314
48083,"Coleman County, Texas",1262.9144343525916,18.518751052128426,7833,6.202320431958191,7029,0.47295115058538556,2297,3921,3912,48.7,178,143,341,181,162,71,14,86,99,98,241,212,165,301,271,189,191,113,225,205,178,130,127,226,163,240,139,83,51,48,13,281,150,284,164,182,224,235,110,244,102,197,306,292,107,71,0.7768415677262862,0.04595940252776714,0.005617260308949317,0.16558151410698327,0.2231584322737138,0.13066385669125394,0.16824727783631893,NA,3.224766204450177e-4,NA,3101,49159,65609,30787,0.1964216758913631,0.1502323180175529,0.07672112018669779,0.3176158399673403,92500,0.0843553694286569,0.21336925840390045,0.06776893243519086,0.09961216574811185,0.06286997346397225,0.10981833027148398,0.11594202898550725,0.11737089201877934,0.16452337211675852,0.14737701571749337,0.1147172892427026
48085,"Collin County, Texas",841.3648379838054,44.49999305016085,1163337,1382.6784142628883,1146357,0.49632418839898274,591284,578956,584381,37.3,34448,41266,43377,27609,17177,6988,6278,21473,36101,39306,42783,49239,44743,42050,36312,13723,15674,9004,12062,16973,10996,6484,4890,32886,38873,42762,26363,14938,6217,5916,21666,36076,40508,47402,46639,44223,40770,34856,12375,17606,9368,14482,20331,13277,9434,7413,0.534619804923251,0.10975667411936524,0.1880289202526869,0.16087341845054356,0.465380195076749,0.05357115210940524,0.5621674622629338,NA,0.004374745176436547,28.171592992762935,608264,121600,145862,57056,0.062345589177988686,0.04672425064881035,0.041646124583779816,0.047439848558285855,475600,0.03233440378642781,0.09517544124536581,0.325318475706225,0.2495747560562968,0.1935248607669023,0.1279504156416611,0.06393977082552195,0.020356839111468784,0.008978134230765714,0.00495660682768018,0.00540014083347813
48087,"Collingsworth County, Texas",918.4407059028845,0.8798121844579975,2588,2.817819357707839,2457,0.48701684836471754,1053,1278,1310,40.4,135,106,135,40,26,0,3,2,53,22,78,96,86,51,32,43,27,120,69,73,47,22,12,59,87,107,52,45,0,14,42,71,107,81,31,74,62,79,88,26,46,39,93,29,21,57,0.5726429675425039,0.044435857805255025,0,0.3261205564142195,0.4273570324574961,0.2518731988472622,0.2559077809798271,NA,0,14.433179723502304,1184,61280,76111,32344,0.2175632911392405,0.21428571428571427,0.011146496815286623,0.34431741761936785,104000,0.019487179487179488,0.22108172127911568,0.04505716207128446,0.01882985877605918,0.03833221250840619,0.04572965702757229,0.1452589105581708,0.22663080026899798,0.12239408204438466,0.08271687962340282,0.2750504371217216
48089,"Colorado County, Texas",960.291211387852,13.394335031668101,21006,21.87461444080205,20343,0.4919828774577378,8446,10730,10276,43.3,798,729,730,452,194,112,264,388,486,572,673,426,570,597,600,298,582,206,504,668,390,173,318,590,472,808,320,187,202,130,122,564,595,507,518,481,706,494,523,406,337,517,551,284,506,456,0.5965914500618871,0.10278015805008094,0.006712367894887175,0.30510330381795675,0.4034085499381129,0.10408050730631375,0.2293217535153019,NA,0,25.650439407955595,9109,66377,88095,36990,0.10675275498810621,0.05454206999255398,0.028755682418860343,0.21431399722827163,209800,0.04674310192768048,0.12580019398642095,0.11750148485448426,0.14304098198376558,0.14254603048901207,0.13878439912888538,0.0943377549000198,0.0805781033458721,0.10770144525836468,0.06137398534943576,0.11413581469016036
48091,"Comal County, Texas",559.5369005570682,15.345307005283422,183826,328.5323985191773,184895,0.5014496055282992,88850,91547,92279,41.8,4881,6416,5602,3823,2058,754,938,3283,5039,5561,5689,6725,5915,6059,6056,2575,3977,2449,3333,4752,2819,1628,1215,4822,5491,5996,3612,1839,530,712,3384,5047,5321,6625,5720,5801,5933,6375,2590,4291,2258,3848,5100,3461,1900,1623,0.7113411595748154,0.02650332379532819,0.01603146453711662,0.2841382611817697,0.28865884042518464,0.05221883795350272,0.43346570536299495,NA,4.442874881808136e-4,30.85562921332567,87781,101889,121014,52350,0.06479515997213584,0.04279124546079105,0.03920680131192819,0.08474750195610625,427200,0.02235333688370659,0.10495558030937395,0.39118277087261577,0.2038968202049743,0.12227908826207975,0.11043983530226652,0.08046330857736561,0.033388489116353046,0.02190839009248214,0.01164684906555842,0.024794448506304433
48093,"Comanche County, Texas",937.7529648786018,9.930349098142539,13950,14.875986024534637,12870,0.4798657718120805,5207,6980,6970,44.2,320,602,328,321,202,82,163,121,403,337,301,407,352,444,543,119,351,220,284,441,340,136,163,443,423,430,319,133,34,91,235,309,193,520,351,504,335,529,163,204,221,359,435,362,175,202,0.6972759856630825,0.004301075268817204,0.0033691756272401434,0.2946236559139785,0.30272401433691754,0.15057198804493455,0.21364526435123157,NA,0,20.102594539596407,6287,59635,78815,31302,0.16162570888468808,0.12408759124087591,0.062066932035972286,0.22838616714697407,155600,0.05172735760971055,0.20682905611135277,0.10994236311239193,0.11959654178674352,0.08760806916426513,0.14481268011527376,0.11253602305475505,0.09481268011527377,0.08256484149855908,0.10835734870317003,0.13976945244956773
48095,"Concho County, Texas",983.7551390199492,9.93827963681685,3328,3.3829556441407447,3829,0.5350006986167388,1789,2148,1180,43,60,51,43,43,95,28,5,50,145,260,197,236,180,168,185,54,17,61,50,74,41,43,62,37,34,69,53,49,0,3,33,76,77,32,48,86,92,89,41,33,26,49,106,21,26,100,0.6754807692307693,0.047475961538461536,0.016826923076923076,0.3191105769230769,0.3245192307692307,0.1708411214953271,0.1405607476635514,NA,0,NA,1288,65795,74663,23663,0.11394971613949716,0.10597302504816955,0.01529051987767584,0.4243281471004243,107400,0.045454545454545456,0.17396593673965938,0.05799151343705799,0.09264497878359264,0.11103253182461104,0.14992927864214992,0.12942008486562942,0.09335219236209336,0.07142857142857142,0.09971711456859972,0.19448373408769448
48097,"Cooke County, Texas",874.826403828898,23.67552552367038,43046,49.20519066594051,40916,0.4873156904313856,18317,21561,21485,40.5,1216,1146,1708,1046,645,237,289,882,1245,1266,1267,1268,1176,1381,1353,839,817,712,515,1155,633,384,381,1419,1582,1113,757,619,187,332,748,1122,1329,1092,1356,1174,1305,1305,623,1066,529,878,1048,755,648,498,0.772499186916322,0.03201226594805557,0.007271291176880547,0.20905542907587232,0.22750081308367798,0.11449175824175824,0.23653846153846153,NA,0.0027387880862718246,NA,20447,73932,94291,38914,0.13530341265536192,0.09785244198129546,0.044796691936595454,0.07891217119928667,240400,0.038601161665053244,0.16125317288709223,0.15152697280427999,0.1537561301827909,0.12394115024520731,0.10828131966116808,0.1676326348640214,0.09557512260365582,0.08259028087382969,0.05656486847971467,0.06013152028533215
48099,"Coryell County, Texas",1052.2471301025332,4.568995686466501,84748,80.54001534006747,75667,0.47169529034067886,26113,42710,42038,32.8,2765,2833,2672,1395,1682,1136,1307,3106,3779,3853,3090,3301,2272,2003,1863,618,860,500,1102,1053,780,518,222,2622,2674,2793,1304,875,428,554,2207,3867,3819,3434,3243,2621,2192,2016,755,1188,884,979,1318,1126,723,416,0.5861141265870581,0.14349601170529097,0.01964648133289281,0.20719073016472364,0.4138858734129419,0.08938321536905966,0.19349204890155344,NA,0.002642495879979542,24.400319233838786,35194,71301,80659,30066,0.11175003667302333,0.0745383969785984,0.0505520046484602,0.08559230143670371,195300,0.055917883346920626,0.10612641713577846,0.16796557332610462,0.15756302521008403,0.1377066955814584,0.14417863919761453,0.18839793982108974,0.08823529411764706,0.0683111954459203,0.021719978313906207,0.025921658986175114
48101,"Cottle County, Texas",900.5635284796687,1.0517411663683385,1368,1.5190488585624355,1252,0.4778625954198473,446,663,705,46.4,49,26,33,17,55,81,23,0,0,0,17,30,27,28,57,53,15,19,46,57,27,0,3,39,37,38,11,26,0,2,10,34,12,77,58,20,54,26,37,59,6,60,34,20,35,10,0.5073099415204678,0.023391812865497075,0,0.4195906432748538,0.4926900584795322,0.19543973941368079,0.21064060803474485,NA,0.008896797153024912,NA,562,59063,68276,32542,0.17094644167278064,0.18556701030927836,0.1259600614439324,0.3795698924731183,59300,0.02772963604852686,0.11151870873074102,0.05913978494623656,0.03978494623655914,0.04838709677419355,0.07204301075268817,0.16774193548387098,0.11290322580645161,0.22043010752688172,0.06129032258064516,0.21827956989247313
48103,"Crane County, Texas",785.0691528300517,0.6548215667408498,4610,5.8720941758845955,4891,0.514787917061362,2006,2418,2192,35,228,76,276,179,75,0,108,87,135,46,73,369,140,81,146,32,40,43,121,81,41,29,12,119,109,323,53,16,53,56,60,64,241,144,117,95,193,58,52,47,38,6,149,64,85,50,0.40108459869848156,0.031453362255965296,0.015618221258134491,0.6891540130151844,0.5989154013015184,0.27757879656160456,0.12607449856733524,NA,0,NA,1725,62212,65250,29133,0.10889088459811405,0.07547169811320754,0.04567969179966978,0.11304347826086956,129400,0.11825980392156862,0.1855486173059768,0.0907608695652174,0.10652173913043478,0.058695652173913045,0.1967391304347826,0.17173913043478262,0.0891304347826087,0.21304347826086956,0.06358695652173912,0.009782608695652175
48105,"Crockett County, Texas",2807.323841268763,0.02059044289008289,2822,1.005227811097349,2877,0.5048254079663099,1408,1614,1208,42.6,29,368,0,101,0,0,5,0,3,316,18,4,120,167,162,0,47,14,51,181,6,22,0,7,70,47,124,0,0,0,1,131,62,22,167,198,0,34,31,51,0,21,174,60,8,0,0.32955350815024803,0.0024805102763997165,0,0.6683203401842664,0.6704464918497519,0.38164251207729466,0.1067632850241546,NA,0,NA,1353,81022,112722,32927,0.09324177809902422,0.01824817518248175,0.030107526881720432,0.291497975708502,NA,0,0.022768341163715216,0.23250433776749566,0,0.18218623481781376,0.03470213996529786,0.11451706188548294,0.14227877385772122,0.06882591093117409,0.15384615384615385,0.07113938692886061
48107,"Crosby County, Texas",900.198550726876,1.4955887826507304,5041,5.599875711785566,4029,0.4442116868798236,1134,2575,2466,38.5,165,174,206,141,15,28,53,153,99,231,149,206,91,121,98,59,130,63,83,152,95,25,38,136,207,128,130,60,74,45,31,132,124,148,149,135,144,148,54,110,57,112,107,106,74,55,0.6584011108906963,0.03471533425907558,0.006943066851815116,0.562785161674271,0.3415988891093037,0.19180576631259483,0.15386949924127466,NA,0,27.02153110047847,2146,52188,70217,31398,0.20081053698074974,0.15499254843517138,0.08246128087065718,0.2745393004889056,80900,0.038880248833592534,0.202303961196443,0.03159082361790147,0.030838661150808574,0.06506205340353516,0.062053403535163594,0.18653629183903722,0.2083490033847311,0.2173749529898458,0.12072207596840917,0.07747273411056788
48109,"Culberson County, Texas",3812.156486825422,0.21472454698631807,2195,0.5757895846054024,2634,0.5454545454545454,1262,1188,1007,44.8,0,213,40,66,38,0,0,10,2,124,99,7,49,67,49,46,0,40,110,114,43,71,0,125,62,68,18,39,0,0,44,16,30,46,51,58,94,31,29,33,59,30,72,63,39,0,0.5134396355353075,0.002277904328018223,0.012300683371298405,0.7799544419134397,0.48656036446469253,0.25815217391304346,0.15760869565217392,NA,0,NA,823,58777,67604,26529,0.19476343592099218,0.12087912087912088,0.012004801920768308,0.20875113947128532,79300,0.05184331797235023,0.19200734956361967,0.03646308113035551,0.06198723792160438,0.09480401093892434,0.21513217866909753,0.203281677301732,0.16864175022789427,0.06927985414767548,0.11485870556061988,0.03555150410209663
